Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Category;Bug-Type;OB-Category;OB-Rating;Ground-Truth;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10
Bug1446;1;5. There will be two of the same spot showing in the list;0;Synthetic Bug;Undesirable component;Easy;4;['7', '8', '9'];1;1.0;0.5396825396825397;1;1;1;1;1;1;1;1;1;1
Bug1568;0;Crash when using the checkboxes;1;Non-Synthetic Bug;App crashes;Hard;3;['3', '8', '13'];2;0.5;0.4797979797979797;0;1;1;1;1;1;1;1;1;1
Bug1568;0;Crash when using the checkboxes;1;Non-Synthetic Bug;App crashes;Hard;3;['3', '8', '13', '18', '23', '28', '33', '38', '43', '48'];15;0.0666666666666666;0.2658458083323475;0;0;0;0;0;0;0;0;0;0
Bug1568;1;The bug seems to appear when quickly changing multiple checkboxes.;0;Non-Synthetic Bug;App crashes;Hard;3;['3', '8', '13'];1;1.0;0.7333333333333334;1;1;1;1;1;1;1;1;1;1
Bug1568;1;The bug seems to appear when quickly changing multiple checkboxes.;0;Non-Synthetic Bug;App crashes;Hard;3;['3', '8', '13', '18', '23', '28', '33', '38', '43', '48'];16;0.0625;0.2534062232132295;0;0;0;0;0;0;0;0;0;0
Bug1568;2;4. Crash;0;Non-Synthetic Bug;App crashes;Hard;1;['3', '8', '13'];11;0.0909090909090909;0.1483585858585858;0;0;0;0;0;0;0;0;0;0
Bug1568;2;4. Crash;0;Non-Synthetic Bug;App crashes;Hard;1;['3', '8', '13', '18', '23', '28', '33', '38', '43', '48'];24;0.0416666666666666;0.1846345562987665;0;0;0;0;0;0;0;0;0;0
Bug1146;0;"Currently, the previously displayed text remains, which shows something like ""Showing 9 of 15 satellites (show all)""";0;Synthetic Bug;Undesirable component;Hard;5;['25', '26'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1146;1;Filter text is still visible;0;Synthetic Bug;Undesirable component;Hard;2;['25', '26'];5;0.2;0.1714285714285714;0;0;0;0;1;1;1;1;1;1
Bug1147;0;Nav drawer selection color for dark theme isn't right;1;Synthetic Bug;Unsupported theme in component;Hard;2;['1'];28;0.0357142857142857;0.0357142857142857;0;0;0;0;0;0;0;0;0;0
Bug1147;0;Nav drawer selection color for dark theme isn't right;1;Synthetic Bug;Unsupported theme in component;Hard;2;['1'];54;0.0185185185185185;0.0185185185185185;0;0;0;0;0;0;0;0;0;0
Bug1147;0;Nav drawer selection color for dark theme isn't right;1;Synthetic Bug;Unsupported theme in component;Hard;2;['1'];59;0.0169491525423728;0.0169491525423728;0;0;0;0;0;0;0;0;0;0
Bug1147;0;Nav drawer selection color for dark theme isn't right;1;Synthetic Bug;Unsupported theme in component;Hard;2;['1'];26;0.0384615384615384;0.0384615384615384;0;0;0;0;0;0;0;0;0;0
Bug1147;1;"The current selection color for the navigation drawer selected item (e.g., ""Status"" when the status screen is shown) should be darker - it's currently not set as part of the Dark theme (i.e., navdrawer_background_color_selected_dark isn't used).";0;Synthetic Bug;Unsupported theme in component;Easy;4;['1'];28;0.0357142857142857;0.0357142857142857;0;0;0;0;0;0;0;0;0;0
Bug1147;1;"The current selection color for the navigation drawer selected item (e.g., ""Status"" when the status screen is shown) should be darker - it's currently not set as part of the Dark theme (i.e., navdrawer_background_color_selected_dark isn't used).";0;Synthetic Bug;Unsupported theme in component;Easy;4;['1'];24;0.0416666666666666;0.0416666666666666;0;0;0;0;0;0;0;0;0;0
Bug1147;1;"The current selection color for the navigation drawer selected item (e.g., ""Status"" when the status screen is shown) should be darker - it's currently not set as part of the Dark theme (i.e., navdrawer_background_color_selected_dark isn't used).";0;Synthetic Bug;Unsupported theme in component;Easy;4;['1'];28;0.0357142857142857;0.0357142857142857;0;0;0;0;0;0;0;0;0;0
Bug1147;1;"The current selection color for the navigation drawer selected item (e.g., ""Status"" when the status screen is shown) should be darker - it's currently not set as part of the Dark theme (i.e., navdrawer_background_color_selected_dark isn't used).";0;Synthetic Bug;Unsupported theme in component;Easy;4;['1'];26;0.0384615384615384;0.0384615384615384;0;0;0;0;0;0;0;0;0;0
Bug1147;2;The lighter navdrawer_background_color_selected_light color is used for the selected item;0;Synthetic Bug;Unsupported theme in component;Hard;2;['1'];28;0.0357142857142857;0.0357142857142857;0;0;0;0;0;0;0;0;0;0
Bug1147;2;The lighter navdrawer_background_color_selected_light color is used for the selected item;0;Synthetic Bug;Unsupported theme in component;Hard;2;['1'];54;0.0185185185185185;0.0185185185185185;0;0;0;0;0;0;0;0;0;0
Bug1147;2;The lighter navdrawer_background_color_selected_light color is used for the selected item;0;Synthetic Bug;Unsupported theme in component;Hard;2;['1'];59;0.0169491525423728;0.0169491525423728;0;0;0;0;0;0;0;0;0;0
Bug1147;2;The lighter navdrawer_background_color_selected_light color is used for the selected item;0;Synthetic Bug;Unsupported theme in component;Hard;2;['1'];26;0.0384615384615384;0.0384615384615384;0;0;0;0;0;0;0;0;0;0
Bug45;0;Cannot add location when device's location mode is device only;1;Non-Synthetic Bug;Undesirable  behavior ;Easy;5;['0'];7;0.1428571428571428;0.1428571428571428;0;0;0;0;0;0;1;1;1;1
Bug45;1;The location cannot be added, and there are no explanations and reminders for the user.;0;Non-Synthetic Bug;Undesirable  behavior ;Easy;5;['0'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug45;2;"7. See ""LOCATION NOT FOUND""";0;Non-Synthetic Bug;Undesirable  behavior ;Easy;3;['0'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['14'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['11'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['19'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['10'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['12', '18', '23', '28'];3;0.3333333333333333;0.5249999999999999;0;0;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['12', '18', '23'];4;0.25;0.3833333333333333;0;0;0;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['1'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['17'];5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['12'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['12'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug110;0;Artist's names missing - all over the app;1;Non-Synthetic Bug;Data is not displayed;Easy;5;['14'];10;0.1;0.1;0;0;0;0;0;0;0;0;0;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['14'];11;0.0909090909090909;0.0909090909090909;0;0;0;0;0;0;0;0;0;0
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['11'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['19'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['10'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['12', '18', '23', '28'];18;0.0555555555555555;0.1253237259816207;0;0;0;0;0;0;0;0;0;0
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['12', '18', '23'];18;0.0555555555555555;0.1036062378167641;0;0;0;0;0;0;0;0;0;0
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['1'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['17'];15;0.0666666666666666;0.0666666666666666;0;0;0;0;0;0;0;0;0;0
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['12'];10;0.1;0.1;0;0;0;0;0;0;0;0;0;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['12'];9;0.1111111111111111;0.1111111111111111;0;0;0;0;0;0;0;0;1;1
Bug110;1;On any list in the app there are no artist names present.;0;Non-Synthetic Bug;Data is not displayed;Easy;4;['14'];13;0.0769230769230769;0.0769230769230769;0;0;0;0;0;0;0;0;0;0
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['14'];17;0.0588235294117647;0.0588235294117647;0;0;0;0;0;0;0;0;0;0
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['11'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['19'];6;0.1666666666666666;0.1666666666666666;0;0;0;0;0;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['10'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['12', '18', '23', '28'];20;0.05;0.1138786937699981;0;0;0;0;0;0;0;0;0;0
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['12', '18', '23'];19;0.0526315789473684;0.0984962406015037;0;0;0;0;0;0;0;0;0;0
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['1'];5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['17'];16;0.0625;0.0625;0;0;0;0;0;0;0;0;0;0
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['12'];13;0.0769230769230769;0.0769230769230769;0;0;0;0;0;0;0;0;0;0
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['12'];13;0.0769230769230769;0.0769230769230769;0;0;0;0;0;0;0;0;0;0
Bug110;2;Not even in the artist tab - there are song names listed there instead.;0;Non-Synthetic Bug;Data is not displayed;Hard;3;['14'];9;0.1111111111111111;0.1111111111111111;0;0;0;0;0;0;0;0;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['14'];19;0.0526315789473684;0.0526315789473684;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['11'];6;0.1666666666666666;0.1666666666666666;0;0;0;0;0;1;1;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['19'];17;0.0588235294117647;0.0588235294117647;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['10'];5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['12', '18', '23', '28'];18;0.0555555555555555;0.1253237259816207;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['12', '18', '23'];17;0.0588235294117647;0.1092764591216603;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['1'];16;0.0625;0.0625;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['17'];17;0.0588235294117647;0.0588235294117647;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['12'];14;0.0714285714285714;0.0714285714285714;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['12'];13;0.0769230769230769;0.0769230769230769;0;0;0;0;0;0;0;0;0;0
Bug110;3;3. They're never written anywhere;0;Non-Synthetic Bug;Data is not displayed;Hard;2;['14'];7;0.1428571428571428;0.1428571428571428;0;0;0;0;0;0;1;1;1;1
Bug168;0;Google maps crashes on Android 10;1;Non-Synthetic Bug;App crashes;Easy;4;['2', '3'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug168;1;The app immediately crashes;0;Non-Synthetic Bug;App crashes;Easy;3;['2', '3'];7;0.1428571428571428;0.1240601503759398;0;0;0;0;0;0;1;1;1;1
Bug1223;0;Split memos disappear;1;Non-Synthetic Bug;Data is not displayed;Easy;3;['10'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug1223;0;Split memos disappear;1;Non-Synthetic Bug;Data is not displayed;Easy;3;['10'];7;0.1428571428571428;0.1428571428571428;0;0;0;0;0;0;1;1;1;1
Bug1223;1;Split do not have their memos anymore.;0;Non-Synthetic Bug;Data is not displayed;Easy;3;['10'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug1223;1;Split do not have their memos anymore.;0;Non-Synthetic Bug;Data is not displayed;Easy;3;['10'];6;0.1666666666666666;0.1666666666666666;0;0;0;0;0;1;1;1;1;1
Bug1641;0;No Compliance of the Trainings Type Slider;1;Synthetic Bug;Component is not displayed (correctly);Hard;1;['4'];12;0.0833333333333333;0.0833333333333333;0;0;0;0;0;0;0;0;0;0
Bug1641;1;If you choose Something at the TrainingsTypeSlider, there is no compliance of the value.;0;Synthetic Bug;Component is not displayed (correctly);Hard;1;['4'];10;0.1;0.1;0;0;0;0;0;0;0;0;0;1
Bug1641;2;3. See error;0;Synthetic Bug;Component is not displayed (correctly);Hard;1;['4'];6;0.1666666666666666;0.1666666666666666;0;0;0;0;0;1;1;1;1;1
Bug11;0;Bug: App crash when i allow access to my file;1;Non-Synthetic Bug;App crashes;Easy;4;['3'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug11;0;Bug: App crash when i allow access to my file;1;Non-Synthetic Bug;App crashes;Easy;4;['4'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug11;1;When I launched the app, I got a pop up that I should grant permission, I clicked on accept, and the app pops up again that I should allow access to my file and I clicked allow, the app roll and crashed.;0;Non-Synthetic Bug;App crashes;Easy;5;['3'];2;0.5;0.5;0;1;1;1;1;1;1;1;1;1
Bug11;1;When I launched the app, I got a pop up that I should grant permission, I clicked on accept, and the app pops up again that I should allow access to my file and I clicked allow, the app roll and crashed.;0;Non-Synthetic Bug;App crashes;Easy;5;['4'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug11;2;4. And note the bug;0;Non-Synthetic Bug;App crashes;Hard;1;['3'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug11;2;4. And note the bug;0;Non-Synthetic Bug;App crashes;Hard;1;['4'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug56;0;[BUG] Unable to change label size when printing to Zebra printer;1;Synthetic Bug;Unclickable component;Easy;3;['18', '19', '20', '21', '22', '23', '24', '25'];2;0.5;0.377780171897819;0;1;1;1;1;1;1;1;1;1
Bug56;1;"After adding a trait in the ""Zebra Label Print"" format we are unable to change the label size.";0;Synthetic Bug;Unclickable component;Easy;3;['18', '19', '20', '21', '22', '23', '24', '25'];1;1.0;0.4893913390194854;1;1;1;1;1;1;1;1;1;1
Bug56;2;When collecting data, the drop-down menus for Text, Barcode and Copies are also not available.;0;Synthetic Bug;Unclickable component;Easy;3;['18', '19', '20', '21', '22', '23', '24', '25'];2;0.5;0.3964001663940757;0;1;1;1;1;1;1;1;1;1
Bug1213;0;Confirmation field in settings doesn't react to show password option;1;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['7'];4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug1213;1;Password/PIN shows only in the main field, not the confirm field.;0;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['7'];4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug1222;0;Weekly scheduled exports are listed with the wrong day;1;Synthetic Bug;Wrong information is displayed;Easy;4;['7'];4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
Bug1222;1;"The scheduled export is listed as ""Weekly on Thursday"".";0;Synthetic Bug;Wrong information is displayed;Hard;3;['7'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1428;0;Body measure is in kg/lbs/st while it should be in cm/in;1;Synthetic Bug;Textual error in screen;Easy;4;['5'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug1428;1;Body measures unit are displayed in KG when there is no record already done.;0;Synthetic Bug;Textual error in screen;Easy;5;['5'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug1428;2;"4. Spinner shows ""kg"" while it should show ""cm""";0;Synthetic Bug;Textual error in screen;Hard;3;['5'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug84;0;I am unable to set up a server.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '3', '4'];1;1.0;0.8041666666666667;1;1;1;1;1;1;1;1;1;1
Bug84;1;It tries to connect to localhost despite the fact that I entered a valid Airsonic server URL.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '3', '4'];1;1.0;0.8041666666666667;1;1;1;1;1;1;1;1;1;1
Bug87;0;"2.4.0 won't open to GUI with wifi enabled: ""A network error occurred""";1;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['0', '1', '2', '4'];2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;1;Since the upgrade to 2.4.0 the app opens to an error message whenever wifi is enabled on my phone.;0;Non-Synthetic Bug;Undesirable  behavior ;Easy;4;['0', '1', '2', '4'];1;1.0;0.95;1;1;1;1;1;1;1;1;1;1
Bug87;2;"The error is: ""Error. A network error occurred. Please check the server address or try again later.""";0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '2', '4'];2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;3;It is not possible to access the GUI and use the application.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;1;['0', '1', '2', '4'];1;1.0;0.95;1;1;1;1;1;1;1;1;1;1
Bug87;4;"I say that because, historically, connecting to my home wifi and specifying my home server's public IPv4 address eventually resulted in the same(?) ""network error"" message as above.";0;Non-Synthetic Bug;Undesirable  behavior ;Hard;3;['0', '1', '2', '4'];2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;5;But now, I have the same issue when I change the server address to a LAN IP address, which I created long ago so that I could use Ultrasonic while at home on wifi.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '2', '4'];2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;6;Also, the message comes up immediately instead of after the app starts trying to access the server for content.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;1;['0', '1', '2', '4'];2;0.5;0.6791666666666667;0;1;1;1;1;1;1;1;1;1
Bug87;7;This makes the app unusable -- there's no way to change settings or select a different server because the app is inaccessible.;0;Non-Synthetic Bug;Undesirable  behavior ;Hard;2;['0', '1', '2', '4'];1;1.0;0.8041666666666667;1;1;1;1;1;1;1;1;1;1
Bug159;0;Crash in Card Browser, the multi-select mode: Edit => change the card type;1;Non-Synthetic Bug;App crashes;Easy;5;['4', '5'];6;0.1666666666666666;0.1742424242424242;0;0;0;0;0;1;1;1;1;1
Bug159;1;It crashes, only the first card is affected by the change.;0;Non-Synthetic Bug;App crashes;Hard;3;['4', '5'];8;0.125;0.1339285714285714;0;0;0;0;0;0;0;1;1;1
Bug193;0;6. I see Birthday Year List but Checkbox is unchecked;0;Synthetic Bug;Component is not displayed (correctly);Easy;5;['2'];3;0.3333333333333333;0.3333333333333333;0;0;1;1;1;1;1;1;1;1
Bug271;0;"If code refresh time is set to ""9999"" - Aegis crashes";1;Non-Synthetic Bug;App crashes;Easy;4;['15'];1;1.0;1.0;1;1;1;1;1;1;1;1;1;1
Bug271;1;Aegis instantly crashes.;0;Non-Synthetic Bug;App crashes;Easy;2;['15'];10;0.1;0.1;0;0;0;0;0;0;0;0;0;1
Bug1403;0;Unable to edit the edited photo;1;Non-Synthetic Bug;App crashes;Hard;3;['2'];5;0.2;0.2;0;0;0;0;1;1;1;1;1;1
Bug1403;1;App crashes on editing the edited photo;0;Non-Synthetic Bug;App crashes;Easy;5;['2'];4;0.25;0.25;0;0;0;1;1;1;1;1;1;1
